公开号,申请号,标题,申请日,公开日,授权公告日,国际分类,国际主分类,美国分类,美国主分类,权利要求数,申请人,标准化申请人,发明人,第一发明人,本文引用专利数,引用本文专利数,本文自引用专利数,本文非自引用专利数,自引用本文专利数,非自引用本文专利数,法律状态,同族专利数,技术特征
"US20190265698A1","US16/288162","SYSTEMS AND METHODS FOR TELE-PRESENT RECOVERY OF SELF-DRIVING VEHICLES","20190228","20190829",,"G05D  1/00 | G05D  1/02","G05D","G05D1/0038 | G05D1/0061 | G05D1/0088 | G05D1/0246 | G05D2201/0213","G05D1","17","Clearpath Robotics Inc.","clearpath robotics","TOD; Anthony William | BROWN; David Andrew | GARIEPY; Ryan Christopher | RENDALL; Matthew Allen","TOD","0","0","0","0","0","0","公开","0","12",
"US20190265691A1","US15/904542","SYSTEM AND METHOD FOR AUTOMATED HOSPITAL BEDS","20180226","20190829",,"G05D  1/00 | A61B  5/00 | A61G  7/05 | B66B  1/24 | B66B  1/34 | G01C 21/00 | G01C 21/20 | G05D  1/02 | G16H 40/20","G05D","A61B5/6892 | A61B5/742 | A61B5/7475 | A61G7/0528 | A61G2203/16 | A61G2203/18 | A61G2203/20 | A61G2203/40 | A61G2203/44 | B66B1/2408 | B66B1/3461 | G01C21/005 | G01C21/206 | G01G19/52 | G05D1/0027 | G05D1/0212 | G05D1/0217 | G05D1/0225 | G05D1/0276 | G05D2201/0206 | G06F3/0488 | G08G9/02 | G10L15/22 | G10L2015/223 | G16H40/20 | H02J7/0013 | H02J7/025","A61B5","19","Agrawal; Sanskar | Agrawal; Sanskriti","agrawal sanskar | agrawal sanskriti","Agrawal; Sanskar | Agrawal; Sanskriti","Agrawal","0","0","0","0","0","0","有效","0","12",
"US20190235488A1","US16/258040","AUTONOMOUS LONG RANGE AERIAL VEHICLES AND FLEET MANAGEMENT SYSTEM","20190125","20190801",,"G05D  1/00 | B64C 39/02 | G05D  1/10","G05D","G05D1/0027 | B64C39/024 | B64C2201/126 | B64C2201/146 | G05D1/101","G05D1","14","Above Daas, Inc.","above daas","Beth; Dirk Karsten | Burch; Austin Jess","Beth","0","0","0","0","0","0","公开","0","18",
"US20190230850A1","US16/258518","SYSTEMS AND DEVICES FOR AUTONOMOUS LAWN CARE","20190125","20190801",,"A01D 34/00 | B65G 67/02 | G05D  1/00 | G05D  1/02","A01D","A01D34/008 | B65G67/02 | G05D1/0088 | G05D1/0287 | G05D2201/0208","A01D34","20","Briggs & Stratton Corporation","briggs stratton","Johnson; Todd | Pjevach; Bob | Harvey; Kyle | Zeidler; Nick | Schmalz; Jacob | Shears; Doug | Zeiler; Jeff | Hahn; Ryan","Johnson","0","0","0","0","0","0","公开","0","6",
"US20190212725A1","US15/980324","Systems and Methods for Controlling an Autonomous Vehicle","20180515","20190711",,"G05D  1/00 | G08G  1/00","G05D","G05D1/0027 | G05D1/0088 | G08G1/22","G05D1","20","Uber Technologies, Inc.","uber","Woodrow; Alden James | Cohen; Eyal | Miller; Robert Evan","Woodrow","0","0","0","0","0","0","公开","2","12",
"US20190197497A1","US15/852604","RESPONSES TO DETECTED IMPAIRMENTS","20171222","20190627",,"G06Q 10/00 | G05D  1/00","G06Q","G06Q10/20 | G05D1/0027 | G05D1/0088","G06Q10","20","Lyft, Inc.","lyft","Abari; Farzad Cyrus Foroughi | Friedman; Aaron Jacob Levine | Houston; John | Reis; Adam Hart | Starns; Alexander Thomas","Abari","0","0","0","0","0","0","公开","0","11",
"US20190172348A1","US16/273011","UNMANNED AERIAL SYSTEM ASSISTED NAVIGATIONAL SYSTEMS AND METHODS","20190211","20190606",,"G08G  1/0968 | B64C 39/02 | G08G  5/00 | G08G  5/02","G08G","G08G1/0968 | B64C39/024 | B64C2201/123 | B64C2201/141 | B64C2201/208 | G05D1/101 | G06F3/00 | G08G3/00 | G08G5/0013 | G08G5/0052 | G08G5/0056 | G08G5/006 | G08G5/0069 | G08G5/0078 | G08G5/0086 | G08G5/025 | G08G7/00","G08G1","20","FLIR Belgium BVBA","flir belgium bvba","Rivers; Mark | Gatland; Christopher D. | Tugcetin; Cenk | Jones; Chris | Murphy; Adam","Rivers","0","0","0","0","0","0","公开","6","9",
"US20190171208A1","US16/175899","CLOUD-AIDED AND COLLABORATIVE DATA LEARNING AMONG AUTONOMOUS VEHICLES TO OPTIMIZE THE OPERATION AND PLANNING OF A SMART-CITY INFRASTRUCTURE","20181031","20190606",,"G05D  1/00 | G05D  1/02 | H04W  4/40 | G06F 15/18","G05D","G05D1/0088 | G05D1/0022 | G05D1/0027 | G05D1/0221 | G05D2201/0213 | G06N20/00 | H04L67/10 | H04L67/12 | H04W4/40 | H04W84/005 | H04W84/18 | G06F15/18","G05D1","20","Veniam, Inc.","veniam","Magalh es de Matos; Ricardo Jorge","Magalh es de Matos","0","0","0","0","0","0","公开","0","10",
"US20190163176A1","US16/206477","METHOD FOR TRANSFERRING CONTROL OF AN AUTONOMOUS VEHICLE TO A REMOTE OPERATOR","20181130","20190530",,"G05D  1/00","G05D","G05D1/0061 | G05D1/0027 | G05D1/0038 | G05D1/0088 | G05D2201/0213","G05D1","20","drive.ai Inc.","drive ai","Wang; Tao | Song; Wei","Wang","0","1","0","0","0","1","公开","0","34",
"US20190135283A1","US16/181718","ROAD ANOMALY DETECTION FOR AUTONOMOUS VEHICLE","20181106","20190509",,"B60W 30/18 | G01C 21/16 | G01C 21/34 | G05D  1/00 | G05D  1/02","B60W","B60W30/18 | B60W40/06 | B60W2420/42 | B60W2420/52 | B60W2550/14 | B60W2550/147 | B60W2720/10 | G01C21/16 | G01C21/3453 | G05D1/0027 | G05D1/0088 | G05D1/0231","B60W30","20","Uber Technologies, Inc.","uber","Bonk; Alyson","Bonk","0","0","0","0","0","0","公开","0","14",
"US20190129440A1","US16/176947","CONTROL ARCHITECTURE FOR PREDICTIVE AND OPTIMAL VEHICLE OPERATIONS IN A SINGLE VEHICLE OR PLATOONING ENVIRONMENT","20181031","20190502",,"G05D  1/02 | B60W 30/14 | G05D  1/00 | G08G  1/00","G05D","G05D1/0223 | B60W30/143 | B60W2550/12 | B60W2550/14 | B60W2550/22 | G05D1/0027 | G05D1/0088 | G05D1/0221 | G08G1/22","G05D1","18","Cummins Inc.","cummins engine","Borhan; Hoseinali","Borhan","0","0","0","0","0","0","公开","0","11",
"US20190113936A1","US15/783285","UNMANNED AERIAL VEHICLE (UAV)-ASSISTED WORKSITE OPERATIONS","20171013","20190418",,"G05D  1/10 | B64C 39/02 | G05D  1/02 | G08G  5/00","G05D","G05D1/101 | B64C39/024 | B64C2201/122 | G05D1/0027 | G05D1/0246 | G05D2201/0201 | G05D2201/0202 | G08G5/003 | G08G5/0069","G05D1","20","Deere & Company","deere","Anderson; Noel W. | Wagner; Tammo | Schleusner; Charles J. | Blank; Sebastian","Anderson","0","0","0","0","0","0","有效","0","19",
"US20190107453A1","US15/871391","Identification and Use of Air Lift for Heavier than Air Aerial Vehicles","20180115","20190411",,"G01L  5/18 | B64C 13/18 | B64C 13/20 | B64D 43/02 | G01L  1/26 | G01L  5/00 | G01P  3/62 | G05D  1/00 | G05D  1/06 | G05D  1/10","G01L","B64C31/02 | G01P5/14 | G05D1/105 | G08G5/0008 | G08G5/0021 | G08G5/0069 | G08G5/0091 | B64C13/18 | B64C13/20 | B64D43/02 | G01L1/26 | G01L5/0052 | G01L5/18 | G01P3/62 | G05D1/0027 | G05D1/0607 | G05D1/104","B64C31","13","Gilaad; Teddy","gilaad teddy","Gilaad; Teddy","Gilaad","0","0","0","0","0","0","公开","0","5",
"US20190077503A1","US15/700436","UNMANNED AERIAL VEHICLE","20170911","20190314",,"B64C 39/02 | B64C  1/06 | B64C 13/16 | B64C 27/08 | B64C 27/39 | F42B 10/58 | F42B 30/10 | G05D  1/00","B64C","B64C39/024 | B64C1/063 | B64C13/16 | B64C27/08 | B64C27/39 | B64C2201/024 | B64C2201/084 | B64C2201/121 | B64C2201/141 | B64C2201/146 | B64C2201/201 | F42B10/14 | F42B10/58 | F42B15/08 | F42B30/04 | F42B30/10 | G05D1/0027","B64C39","29","DEFENDTEX PTY LTD","defendtex","REDDY; Travis | Cahill; Damien","REDDY","0","0","0","0","0","0","公开","2","13",
"US20190069380A1","US15/689454","METHODS FOR OPERATING MECHATRONIC TRANSFORMING LUMINAIRE SWARMS","20170829","20190228",,"H05B 37/02 | G05B 15/02 | G05D  1/00","H05B","G05B2219/39146 | G05B2219/39153 | H04B1/38 | H05B37/0218 | H05B37/0227 | H05B37/0272 | H05B37/029 | G05B15/02 | G05D1/0027 | H04W84/18 | H05B37/0236","G05B2219","38","ABL IP Holding LLC","abl ip holding","Kastee; Jenish S. | Baker; Youssef F. | White; Sean P. | Hixon; Nathaniel W. | Megginson; Daniel M. | Eegholm; Niels G.","Kastee","0","0","0","0","0","0","有效","0","15",
"US20190064849A1","US16/105296","METHODS AND SYSTEMS FOR CHARGE CONTROL","20180820","20190228",,"G05D  1/02 | G05D  1/00 | H02J  7/00 | B60L 11/18","G05D","B60L11/1833 | B60L11/1861 | G05D1/0297 | B60L53/36 | B60L58/12 | B60L2200/22 | B60L2240/36 | G05D1/0027 | G05D2201/0204 | H02J7/0029 | H02J7/0045 | H02J7/0047 | H02J2007/0001","B60L11","20","Textron Innovations Inc.","textron","O'Hara; Luke Anthony | Harvey; Arthur James","O'Hara","0","0","0","0","0","0","公开","0","16",
"US20190063936A1","US16/110243","VEHICLE COMMUNICATION SYSTEM WITH AREA CLASSIFIER","20180823","20190228",,"G01C 21/34 | G05D  1/02 | G08G  1/04 | H04L 29/08","G01C","G01C21/3461 | G05D1/0027 | G05D1/0214 | G05D1/0276 | G05D1/0287 | G08G1/04 | G08G1/09623 | G08G1/096838 | G08G1/096844 | H04L67/18 | H04L67/20 | H04W4/024 | H04W4/44 | H04W4/46 | H04W4/90","G01C21","20","MAGNA ELECTRONICS INC.","magna electronics","Seifert; Heinz B.","Seifert","1","0","0","1","0","0","公开","0","13",
"US20190049945A1","US15/811726","UNMANNED AERIAL VEHICLE SWARM PHOTOGRAPHY","20171114","20190214",,"G05D  1/00 | B64C 39/02 | G03B 15/00 | H04N  5/225 | H04N  7/18","G05D","G05D1/0027 | B64C39/024 | B64C2201/127 | B64C2201/146 | G03B15/006 | G03B37/04 | G03B2206/00 | G05D1/0094 | H04N5/225 | H04N5/23206 | H04N5/23218 | H04N5/23222 | H04N5/247 | H04N7/181 | H04N7/185 | H04N7/188","G05D1","22","Intel IP Corporation","intel","MOELLER; Marco | POHL; Daniel | GURDAN; Tobias","MOELLER","0","0","0","0","0","0","有效","0","3",
"US20190025819A1","US16/040418","FLEET OF AUTONOMOUS VEHICLES WITH LANE POSITIONING AND PLATOONING BEHAVIORS","20180719","20190124",,"G05D  1/00 | B60W 30/12 | G06K  9/00 | G08G  1/00","G05D","G05D1/0027 | B60W30/12 | B60W2550/10 | B60W2550/12 | G05D1/0088 | G05D1/0293 | G05D2201/0212 | G06K9/00798 | G06K9/00805 | G08G1/22","G05D1","20","Nuro, Inc.","nuro","FERGUSON; David | ZHU; Jiajun | SMITH; Russell","FERGUSON","0","1","0","0","0","1","公开","0","29",
"US20190019349A1","US15/704194","Methods and Systems for Providing Remote Assistance to a Stopped Vehicle","20170914","20190117",,"G07C  5/00 | G05D  1/00","G07C","G07C5/008 | B60W30/00 | G05D1/0027 | G05D1/0038 | G05D1/0044 | G05D2201/0213","G07C5","20","Waymo LLC","google","Dolgov; Dmitri | Herbach; Joshua","Dolgov","4","1","1","3","0","1","公开","7","6",
"US20180364702A1","US15/624838","INTERVENTION IN OPERATION OF A VEHICLE HAVING AUTONOMOUS DRIVING CAPABILITIES","20170616","20181220",,"G05D  1/00 | G07C  5/00 | G07C  5/08","G05D","G05D1/0038 | G05D1/0027 | G05D1/0044 | G05D1/0055 | G05D1/0088 | G05D2201/0213 | G07C5/008 | G07C5/0816","G05D1","23","nuTonomy Inc.","nutonomy","Liu; Shih-Yuan | Ravichandran; Harshavardhan | Iagnemma; Karl | Chang; Hsun-Hsien","Liu","9","2","0","9","2","0","公开","15","3",
"US20180362057A1","US15/981698","RAIL VEHICLE COLLISION AVOIDANCE SYSTEM","20180516","20181220",,"B61L 23/30 | B61L  7/00 | B61L 15/00 | B61L 23/34 | B61L 25/02 | B61L 25/04","B61L","B61L23/30 | B61L7/00 | B61L7/06 | B61L15/0027 | B61L23/34 | B61L25/021 | B61L25/023 | B61L25/025 | B61L25/028 | B61L25/04 | B61L2201/00","B61L23","20","General Electric Company","general electric","Golden; Samuel William | Brown; Jason William | Dulmage; Scott | Eldredge; David","Golden","0","0","0","0","0","0","公开","0","7",
"US20180299892A1","US15/488934","METHODS AND SYSTEMS FOR MANAGING DRONES WITH DRONE OPERATING PARAMETERS","20170417","20181018",,"G05D  1/00 | B64C 39/02 | G08G  5/00","G05D","G05D1/0088 | G05D1/0027 | G08G5/0091 | B64C39/024 | G08G5/0013 | G08G5/0026 | G08G5/0034 | G08G5/0043 | G08G5/006 | G08G5/0069","G05D1","21","INTERNATIONAL BUSINESS MACHINES CORPORATION","international business machines","BROOKS; Bradford O. | MILLER; Grant D. | SICKENIUS; Louis S. | TUMMALAPENTA; Srinivas B. | WILHELM; Robert D. | YASWI; Hamza","BROOKS","0","0","0","0","0","0","公开","0","5",
"US20180284779A1","US15/613636","Autonomous Vehicle System for Blending Sensor Data","20170605","20181004",,"G05D  1/02 | G05D  1/00 | G08G  1/04 | G08G  1/16","G05D","G08G1/166 | G08G1/167 | G05D1/0027 | G05D1/0088 | G05D1/0212 | G05D2201/0213 | G01C23/00 | G05D1/024 | B60W40/02 | G01C21/3697 | G01S7/51 | G01S17/89 | G01S17/936 | G05D1/0044 | G08G1/04 | G08G1/0962 | G08G1/202","G08G1","20","Uber Technologies, Inc.","uber","Nix; Molly","Nix","6","1","0","6","0","1","公开","0","13",
"US20180268355A1","US15/914763","SYSTEM AND METHOD FOR MANAGEMENT OF PERPETUAL INVENTORY VALUES ASSOCIATED WITH NIL PICKS","20180307","20180920",,"G06Q 10/08 | B64C 39/02 | G05D  1/02 | G06Q 50/28","G06Q","G06Q10/087 | B64C39/024 | B64C2201/141 | G05D1/0027 | G05D1/0276 | G05D2201/0216 | G06Q50/28","G06Q10","20","Walmart Apollo, LLC","wal mart apollo","Bryan; Greg A. | Brooks; Cristy C. | Brightwell; David B. | Enssle; Benjamin D. | Jones; Matthew A. | Eaton; Jesse L.","Bryan","0","0","0","0","0","0","公开","0","22",
"US20180264954A1","US15/913331","AUTONOMOUS ELECTRIC AGRICULTURAL VEHICLES","20180306","20180920",,"B60L 11/18 | G05D  1/00 | G05D  1/02","B60L","B60L11/1842 | B60L2230/22 | B60L11/184 | B60L53/51 | B60L53/64 | B60L55/00 | B60L2200/40 | B60L2240/62 | B60L2260/32 | G05D1/0027 | G05D1/0088 | G05D1/0291 | G05D2201/0201 | Y02T10/7005","B60L11","20","OptoeV, Inc.","optoev","Lamb; Jonathan","Lamb","0","0","0","0","0","0","公开","0","19",
"US20180246517A1","US15/963662","Adaptive Vehicle Motion Control System","20180426","20180830",,"G05D  1/02 | B60W 30/095 | G01C 21/34 | G05D  1/00","G05D","G05D1/0223 | B60W30/0953 | G01C21/3415 | G05D1/0027 | G05D1/0088 | G05D1/0217 | G05D2201/0213","G05D1","20","Uber Technologies, Inc.","uber","Costa; Albert | Phillips; Michael L. | Bode; Michael","Costa","0","0","0","0","0","0","公开","1","12",
"US20180224850A1","US15/427967","AUTONOMOUS VEHICLE CONTROL SYSTEM IMPLEMENTING TELEASSISTANCE","20170208","20180809",,"G05D  1/00","G05D","G05D1/0088 | G05D1/0038 | B60W30/00 | G05D1/0027 | G05D2201/0213 | G08G1/00 | G08G1/096725 | G08G1/096775","G05D1","20","Uber Technologies, Inc.","uber","Kroop; Benjamin | Way; Matthew | Sedgewick; Robert","Kroop","0","1","0","0","0","1","公开","0","15",
"US20180210460A1","US15/412772","Control of Autonomous Vehicles","20170123","20180726",,"G05D  1/02 | G01C 21/20 | G05D  1/00 | G07C  5/00","G05D","G01C21/20 | G05D1/0291 | G05D1/0088 | B64C39/024 | G08G1/123 | G07C5/008 | G01C21/26 | G05D1/0027","G01C21","11","Rowley; James | Omo; Mark","rowley james | omo mark","Rowley; James | Omo; Mark","Rowley","0","0","0","0","0","0","公开","0","8",
"US20180196417A1","US15/401519","Location Signaling with Respect to an Autonomous Vehicle and a Rider","20170109","20180712",,"G05D  1/00 | G05D  1/02 | G05D  1/12 | G06Q 50/30","G05D","G05D1/0011 | G05D1/0088 | G05D1/0234 | G05D1/0276 | G05D1/12 | G05D1/0027 | G05D2201/0213 | G06Q50/30","G05D1","27","nuTonomy Inc.","nutonomy","Iagnemma; Karl | Ravichandran; Harshavardhan","Iagnemma","1","12","0","1","0","12","公开","6","5",
"US20180188722A1","US15/399109","MYOELECTRIC CONTROL OF UNMANNED AERIAL VEHICLE BY PROSTHETIC LIMB","20170105","20180705",,"G05D  1/00 | B64C 39/02","G05D","B64C2201/024 | G05D1/0016 | A61F2/54 | B64C39/024 | B64C2201/027 | B64C2201/146 | G05D1/0027 | G05D1/0038","B64C2201","20","International Business Machines Corporation","international business machines","Erickson; Thomas D. | Fleming; Kala K. | Pickover; Clifford A. | Weldemariam; Komminist","Erickson","1","0","0","1","0","0","公开","0","6",
"US20180158018A1","US15/832245","SYSTEMS FOR AUTONOMOUS ITEM DELIVERY","20171205","20180607",,"G06Q 10/08 | B64C 39/02 | G01C 21/34 | G05D  1/00 | G05D  1/02 | G05D  1/10","G06Q","G06Q10/0832 | B64C39/024 | B64C2201/128 | B64C2201/145 | B64C2201/208 | G01C21/343 | G01C21/3469 | G05D1/0027 | G05D1/0088 | G05D1/0217 | G05D1/104 | G05D2201/0213 | G05D2201/0216","G06Q10","20","United States Postal Service","the united states of america as represented by the united states postal service","Luckay; Ryan | Dixon, JR.; Robert E | Cooil; Gregory","Luckay","0","10","0","0","0","10","公开","0","19",
"US20180136647A1","US15/721178","SEQUENCED DRONE LAUNCH AND RECOVERY","20170929","20180517",,"G05D  1/00 | B64C 39/02 | G08G  5/00","G05D","G05D1/0027 | B64C39/024 | B64C2201/027 | B64C2201/08 | B64C2201/12 | B64C2201/126 | B64C2201/143 | B64D47/02 | G05D1/104 | G08G5/0013 | G08G5/0034 | G08G5/0043 | G08G5/0065 | G08G5/0069","G05D1","25","Gurdan; Tobias","gurdan tobias","Gurdan; Tobias","Gurdan","0","0","0","0","0","0","公开","0","8",
"US20180136646A1","US15/721137","AERIAL DISPLAY MORPHING","20170929","20180517",,"G05D  1/00 | B64C 39/02 | B64D 47/02 | G08G  5/00 | G08G  5/04 | G09F 21/06","G05D","G05D1/0027 | B64C39/024 | B64C2201/024 | B64C2201/027 | B64C2201/108 | B64C2201/12 | B64C2201/143 | B64C2201/146 | B64C2201/165 | B64D47/02 | G05D1/104 | G08G5/0013 | G08G5/0026 | G08G5/0034 | G08G5/0043 | G08G5/0069 | G08G5/04 | G08G5/045 | G09F21/06","G05D1","25","Gurdan; Tobias","gurdan tobias","Gurdan; Tobias","Gurdan","0","0","0","0","0","0","公开","0","10",
"US20180107209A1","US15/296262","METHODS AND SYSTEMS FOR MANAGING AERIAL DRONES IN REGULATED SPACES WITH GROUND VEHICLE ASSIST","20161018","20180419",,"G05D  1/00 | A63H 27/00 | A63H 30/04 | G05D  1/02 | G05D  1/10","G05D","G05D1/0027 | A63H27/12 | A63H30/04 | G05D1/021 | G05D1/101 | G08G5/0069 | G06Q10/083 | G08G1/20 | G08G1/202 | G08G5/0013 | G08G5/0039 | G08G5/006","G05D1","21","INTERNATIONAL BUSINESS MACHINES CORPORATION","international business machines","HARDEE; Christopher J. | MUKHERJEE; Maharaj","HARDEE","6","0","0","6","0","0","有效","0","10",
"US20180081356A1","US15/699569","MULTIROTOR GAME SYSTEM","20170908","20180322",,"G05D  1/00 | A63F 13/213 | A63F 13/25 | A63F 13/30 | G06K  9/00 | G06T 11/60","G05D","G06K9/00 | G05D1/0038 | A63F13/213 | A63F13/235 | A63F13/25 | A63F13/30 | A63F13/323 | A63F13/327 | A63F13/65 | A63F13/837 | A63F13/86 | A63H27/12 | A63H30/04 | B64C39/024 | B64C2201/024 | B64C2201/027 | B64C2201/12 | B64C2201/146 | G05D1/0027 | G06K9/0063 | G06K9/2018 | G06K9/6293 | G06T11/60","G06K9","20","The Geek Group","the geek","Boden; Christopher A. | Kidwell; Paul E. | Clarke; Samuel M.","Boden","2","0","0","2","0","0","公开","0","17",
"US20180039265A1","US15/229059","System for Asymmetric Just-in-time Human Intervention in Automated Vehicle Fleets","20160804","20180208",,"G05D  1/00 | G06Q 50/30 | G07C  5/00 | H04L 29/08","G05D","G06Q10/00 | G05D1/0061 | G05D1/0088 | G07C5/008 | G05D1/0027 | B60W50/14 | G05D2201/0213 | G06Q10/083 | G06Q50/30 | H04L67/125","G06Q10","18","Lawler; Kevin Christopher | Locklin; Scott Christopher","lawler kevin christopher | locklin scott christopher","Lawler; Kevin Christopher | Locklin; Scott Christopher","Lawler","1","3","0","1","0","3","有效","0","7",
"US20180024549A1","US15/653175","SYSTEM AND METHOD FOR AUTONOMOUS CONTROL OF AGRICULTURAL MACHINERY AND EQUIPMENT","20170718","20180125",,"G05D  1/00 | A01B 69/04 | A01B 79/00 | G05D  1/02","G05D","G05D1/0022 | A01B69/008 | A01B79/005 | G05D1/0016 | G05D1/0027 | G05D1/0044 | G05D1/0088 | G05D1/0274 | G05D1/0297 | G05D2201/0201 | H04L67/12 | H04W4/021 | H04W4/40 | H04W4/50 | H04W84/18","G05D1","23","Hurd; Colin Josh","hurd colin josh","Hurd; Colin Josh","Hurd","13","6","0","13","0","6","有效","0","11",
"US20170325400A1","US15/607501","METHOD FOR NAVIGATION AND JOINT COORDINATION OF AUTOMATED DEVICES","20170528","20171116",,"A01D 34/00 | A01D101/00 | G01C 21/00 | G01S 19/14 | G05D  1/00 | G05D  1/02","A01D","G05D1/0297 | G06K9/00 | G01S19/13 | G06T7/70 | A01D34/008 | A01D2101/00 | G01C21/00 | G01C21/20 | G01S19/14 | G05D1/0027 | G05D1/0234 | G05D1/0278 | G05D1/028 | G05D1/0291 | G05D2201/0208 | G06K9/0063 | G06T7/73 | G06T2207/10032 | G06T2207/30188 | G06T2207/30204 | G06T2207/30261 | H04W4/021","G05D1","20","Ariel Scientific Innovations Ltd","ariel scientific innovations","Kupervasser; Oleg Yurjevich | Kupervasser; Yury Iljich | Rubinstein; Alexander Alexandrovich","Kupervasser","6","0","0","6","0","0","公开","5","9",
"US20170291670A1","US15/094948","AUTONOMOUS WORKBOATS AND METHODS OF USING SAME","20160408","20171012",,"B63G  8/00 | B63B 35/00 | G05D  1/00","B63G","B63G8/001 | B63B2035/008 | G05D1/0027 | B63B35/00 | B63B2035/007 | B63G2008/004 | G08G3/02","B63G8","20","Texas Marine & Offshore Projects LLC","texas marine offshore projects","Johnson; Michael Gordon","Johnson","4","6","0","4","0","6","公开","2","29",
"US20170255197A1","US15/598046","HEAVY EQUIPMENT REMOTE STARTING SYSTEM","20170517","20170907",,"G05D  1/00 | F02N 11/08 | G05D  1/02","G05D","H04L67/02 | H04W80/04 | G05D1/0027 | F02N11/0807 | F02N11/101 | F02N2200/123 | G01S5/0027 | G01S19/10 | G05D1/0016 | G05D1/0022 | G05D1/0038 | G05D1/0278 | G05D2201/0201 | G05D2201/0213 | H04L67/025 | H04L67/12 | H04W4/025 | H04W4/44 | H04W84/005","H04L67","17","Vonasek; Scott Scott Delbert","vonasek scott scott delbert","Vonasek; Scott Scott Delbert","Vonasek","34","0","0","34","0","0","公开","1","12",
"US20170199526A1","US15/411949","VEHICLE CONTROL SYSTEM","20170120","20170713",,"G05D  1/02 | G05D  1/00","G05D","Y04S10/54 | G05D1/0217 | G05D1/0022 | G05D1/0027 | G05D1/0219 | G05D1/0276 | G05D2201/021 | G06Q10/06312 | G06Q10/08","Y04S10","16","General Electric Company","general electric","McQuillan; Edward","McQuillan","3","1","0","3","0","1","公开","3","12",
"US20170003682A1","US15/263178","SYSTEM OF SELF-MOBILE CARTS WITH THEIR OWN NAVIGATION SYSTEM","20160912","20170105",,"G05D  1/00 | B62B  5/00 | G05D  1/02","G05D","G05D1/0027 | B62B5/0033 | G05D1/0016 | G05D1/0278 | G05D1/0295 | G05D2201/0216","G05D1","23","SEGMAN AEROSPACE & COFFEE LTD.","segman aerospace coffee","SEGMAN; Yehonatan | SEGMAN; Itamar | SEGMAN; Yosef","SEGMAN","0","6","0","0","0","6","公开","3","22",
"US20160284256A1","US14/672177","Airborne Advertising Platform","20150329","20160929",,"G09F 21/06 | B64C 39/02 | G03B 21/14 | G05D  1/00","G09F","G09F21/06 | B64C39/024 | B64C2201/027 | B64C2201/12 | B64C2201/146 | B64D47/02 | G03B21/145 | G03B21/54 | G05D1/0027 | G09F19/18","G09F21","5","Wigell; Arthur","wigell arthur","Wigell; Arthur","Wigell","2","7","0","2","0","7","公开","0","5",
